"/target/f3d/wrench/force/y_x","/target/f3d/wrench/force/y_y","/target/f3d/wrench/force/x_y","/target/f3d/wrench/force/z_y"
125.815,0,0,0,
125.816,0,0,0,
125.817,0,0,0,
125.818,0,0,0,
125.819,0,0,0,
125.82,0,0,0,
125.821,0,0,0,
125.822,0,0,0,
125.823,0,0,0,
125.824,0,0,0,
125.825,0,0,0,
125.826,0,0,0,
125.827,0,0,0,
125.828,0,0,0,
125.829,0,0,0,
125.83,0,0,0,
125.831,0,0,0,
125.832,0,0,0,
125.833,0,0,0,
125.834,0,0,0,
125.835,0,0,0,
125.836,0,0,0,
125.837,0,0,0,
125.838,0,0,0,
125.839,0,0,0,
125.84,0,0,0,
125.841,0,0,0,
125.842,0,0,0,
125.843,0,0,0,
125.844,0,0,0,
125.845,0,0,0,
125.846,0,0,0,
125.847,0,0,0,
125.848,0,0,0,
125.849,0,0,0,
125.85,0,0,0,
125.851,0,0,0,
125.852,0,0,0,
125.853,0,0,0,
125.854,0,0,0,
125.855,0,0,0,
125.856,0,0,0,
125.857,0,0,0,
125.858,0,0,0,
125.859,0,0,0,
125.86,0,0,0,
125.861,0,0,0,
125.862,0,0,0,
125.863,0,0,0,
125.864,0,0,0,
125.865,0,0,0,
125.866,0,0,0,
125.867,0,0,0,
125.868,0,0,0,
125.869,0,0,0,
125.87,0,0,0,
125.871,0,0,0,
125.872,0,0,0,
125.873,0,0,0,
125.874,0,0,0,
125.875,0,0,0,
125.876,0,0,0,
125.877,0,0,0,
125.878,0,0,0,
125.879,0,0,0,
125.88,0,0,0,
125.881,0,0,0,
125.882,0,0,0,
125.883,0,0,0,
125.884,0,0,0,
125.885,0,0,0,
125.886,0,0,0,
125.887,0,0,0,
125.888,0,0,0,
125.889,0,0,0,
125.89,0,0,0,
125.891,0,0,0,
125.892,0,0,0,
125.893,0,0,0,
125.894,0,0,0,
125.895,0,0,0,
125.896,0,0,0,
125.897,0,0,0,
125.898,0,0,0,
125.899,0,0,0,
125.9,0,0,0,
125.901,0,0,0,
125.902,0,0,0,
125.903,0,0,0,
125.904,0,0,0,
125.905,0,0,0,
125.906,0,0,0,
125.907,0,0,0,
125.908,0,0,0,
125.909,0,0,0,
125.91,0,0,0,
125.911,0,0,0,
125.912,0,0,0,
125.913,0,0,0,
125.914,0,0,0,
125.915,0,0,0,
125.916,0,0,0,
125.917,0,0,0,
125.918,0,0,0,
125.919,0,0,0,
125.92,0,0,0,
125.921,0,0,0,
125.922,0,0,0,
125.923,0,0,0,
125.924,0,0,0,
125.925,0,0,0,
125.926,0,0,0,
125.927,0,0,0,
125.928,0,0,0,
125.929,0,0,0,
125.93,0,0,0,
125.931,0,0,0,
125.932,0,0,0,
125.933,0,0,0,
125.934,0,0,0,
125.935,0,0,0,
125.936,0,0,0,
125.937,0,0,0,
125.938,0,0,0,
125.939,0,0,0,
125.94,0,0,0,
125.941,0,0,0,
125.942,0,0,0,
125.943,0,0,0,
125.944,0,0,0,
125.945,0,0,0,
125.946,0,0,0,
125.947,0,0,0,
125.948,0,0,0,
125.949,0,0,0,
125.95,0,0,0,
125.951,0,0,0,
125.952,0,0,0,
125.953,0,0,0,
125.954,0,0,0,
125.955,0,0,0,
125.956,0,0,0,
125.957,0,0,0,
125.958,0,0,0,
125.959,0,0,0,
125.96,0,0,0,
125.961,0,0,0,
125.962,0,0,0,
125.963,0,0,0,
125.964,0,0,0,
125.965,0,0,0,
125.966,0,0,0,
125.967,0,0,0,
125.968,0,0,0,
125.969,0,0,0,
125.97,0,0,0,
125.971,0,0,0,
125.972,0,0,0,
125.973,0,0,0,
125.974,0,0,0,
125.975,0,0,0,
125.976,0,0,0,
125.977,0,0,0,
125.978,0,0,0,
125.979,0,0,0,
125.98,0,0,0,
125.981,0,0,0,
125.982,0,0,0,
125.983,0,0,0,
125.984,0,0,0,
125.985,0,0,0,
125.986,0,0,0,
125.987,0,0,0,
125.988,0,0,0,
125.989,0,0,0,
125.99,0,0,0,
125.991,0,0,0,
125.992,0,0,0,
125.993,0,0,0,
125.994,0,0,0,
125.995,0,0,0,
125.996,0,0,0,
125.997,0,0,0,
125.998,0,0,0,
125.999,0,0,0,
126,0,0,0,
126.001,0,0,0,
126.002,0,0,0,
126.003,0,0,0,
126.004,0,0,0,
126.005,0,0,0,
126.006,0,0,0,
126.007,0,0,0,
126.008,0,0,0,
126.009,0,0,0,
126.01,0,0,0,
126.011,0,0,0,
126.012,0,0,0,
126.013,0,0,0,
126.014,0,0,0,
126.015,0,0,0,
126.016,0,0,0,
126.017,0,0,0,
126.018,0,0,0,
126.019,0,0,0,
126.02,0,0,0,
126.023,0,0,0,
126.024,0,0,0,
126.025,0,0,0,
126.026,0,0,0,
126.027,0,0,0,
126.028,0,0,0,
126.029,0,0,0,
126.03,0,0,0,
126.031,0,0,0,
126.032,0,0,0,
126.033,0,0,0,
126.034,0,0,0,
126.035,0,0,0,
126.036,0,0,0,
126.037,0,0,0,
126.038,0,0,0,
126.039,0,0,0,
126.04,0,0,0,
126.041,0,0,0,
126.042,0,0,0,
126.043,0,0,0,
126.044,0,0,0,
126.045,0,0,0,
126.046,0,0,0,
126.047,0,0,0,
126.048,0,0,0,
126.049,0,0,0,
126.05,0,0,0,
126.051,0,0,0,
126.052,0,0,0,
126.053,0,0,0,
126.054,0,0,0,
126.055,0,0,0,
126.056,0,0,0,
126.057,0,0,0,
126.058,0,0,0,
126.059,0,0,0,
126.06,0,0,0,
126.061,0,0,0,
126.062,0,0,0,
126.063,0,0,0,
126.064,0,0,0,
126.065,0,0,0,
126.066,0,0,0,
126.067,0,0,0,
126.068,0,0,0,
126.069,0,0,0,
126.07,0,0,0,
126.071,0,0,0,
126.072,0,0,0,
126.073,0,0,0,
126.074,0,0,0,
126.075,0,0,0,
126.076,0,0,0,
126.077,0,0,0,
126.078,0,0,0,
126.079,0,0,0,
126.08,0,0,0,
126.081,0,0,0,
126.082,0,0,0,
126.083,0,0,0,
126.084,0,0,0,
126.086,0,0,0,
126.087,0,0,0,
126.088,0,0,0,
126.089,0,0,0,
126.09,0,0,0,
126.091,0,0,0,
126.092,0,0,0,
126.093,0,0,0,
126.094,0,0,0,
126.095,0,0,0,
126.096,0,0,0,
126.097,0,0,0,
126.098,0,0,0,
126.099,0,0,0,
126.1,0,0,0,
126.101,0,0,0,
126.102,0,0,0,
126.103,0,0,0,
126.104,0,0,0,
126.105,0,0,0,
126.106,0,0,0,
126.107,0,0,0,
126.108,0,0,0,
126.109,0,0,0,
126.11,0,0,0,
126.111,0,0,0,
126.112,0,0,0,
126.113,0,0,0,
126.114,0,0,0,
126.115,0,0,0,
126.116,0,0,0,
126.117,0,0,0,
126.118,0,0,0,
126.119,0,0,0,
126.12,0,0,0,
126.121,0,0,0,
126.122,0,0,0,
126.123,0,0,0,
126.124,0,0,0,
126.125,0,0,0,
126.126,0,0,0,
126.127,0,0,0,
126.128,0,0,0,
126.129,0,0,0,
126.13,0,0,0,
126.131,0,0,0,
126.132,0,0,0,
126.133,0,0,0,
126.134,0,0,0,
126.135,0,0,0,
126.136,0,0,0,
126.137,0,0,0,
126.138,0,0,0,
126.139,0,0,0,
126.14,0,0,0,
126.141,0,0,0,
126.142,0,0,0,
126.143,0,0,0,
126.144,0,0,0,
126.145,0,0,0,
126.146,0,0,0,
126.147,0,0,0,
126.148,0,0,0,
126.149,0,0,0,
126.15,0,0,0,
126.151,0,0,0,
126.152,0,0,0,
126.153,0,0,0,
126.154,0,0,0,
126.155,0,0,0,
126.156,0,0,0,
126.157,0,0,0,
126.158,0,0,0,
126.159,0,0,0,
126.16,0,0,0,
126.161,0,0,0,
126.162,0,0,0,
126.163,0,0,0,
126.164,0,0,0,
126.165,0,0,0,
126.166,0,0,0,
126.167,0,0,0,
126.168,0,0,0,
126.169,0,0,0,
126.17,0,0,0,
126.171,0,0,0,
126.172,0,0,0,
126.173,0,0,0,
126.174,0,0,0,
126.175,0,0,0,
126.176,0,0,0,
126.177,0,0,0,
126.178,0,0,0,
126.179,0,0,0,
126.18,0,0,0,
126.181,0,0,0,
126.182,0,0,0,
126.183,0,0,0,
126.184,0,0,0,
126.185,0,0,0,
126.186,0,0,0,
126.187,0,0,0,
126.188,0,0,0,
126.189,0,0,0,
126.19,0,0,0,
126.191,0,0,0,
126.192,0,0,0,
126.193,0,0,0,
126.194,0,0,0,
126.195,0,0,0,
126.196,0,0,0,
126.197,0,0,0,
126.198,0,0,0,
126.199,0,0,0,
126.2,0,0,0,
126.201,0,0,0,
126.202,0,0,0,
126.203,0,0,0,
126.204,0,0,0,
126.205,0,0,0,
126.206,0,0,0,
126.207,0,0,0,
126.208,0,0,0,
126.209,0,0,0,
126.21,0,0,0,
126.211,0,0,0,
126.212,0,0,0,
126.213,0,0,0,
126.214,0,0,0,
126.215,0,0,0,
126.216,0,0,0,
126.217,0,0,0,
126.218,0,0,0,
126.219,0,0,0,
126.22,0,0,0,
126.221,0,0,0,
126.222,0,0,0,
126.223,0,0,0,
126.224,0,0,0,
126.225,0,0,0,
126.226,0,0,0,
126.227,0,0,0,
126.228,0,0,0,
126.229,0,0,0,
126.23,0,0,0,
126.231,0,0,0,
126.232,0,0,0,
126.233,0,0,0,
126.234,0,0,0,
126.235,0,0,0,
126.236,0,0,0,
126.237,0,0,0,
126.238,0,0,0,
126.239,0,0,0,
126.24,0,0,0,
126.241,0,0,0,
126.242,0,0,0,
126.243,0,0,0,
126.244,0,0,0,
126.245,0,0,0,
126.246,0,0,0,
126.247,0,0,0,
126.248,0,0,0,
126.249,0,0,0,
126.25,0,0,0,
126.251,0,0,0,
126.252,0,0,0,
126.253,0,0,0,
126.254,0,0,0,
126.255,0,0,0,
126.256,0,0,0,
126.257,0,0,0,
126.258,0,0,0,
126.259,0,0,0,
126.26,0,0,0,
126.261,0,0,0,
126.262,0,0,0,
126.263,0,0,0,
126.264,0,0,0,
126.265,0,0,0,
126.266,0,0,0,
126.267,0,0,0,
126.268,0,0,0,
126.269,0,0,0,
126.27,0,0,0,
126.271,0,0,0,
126.272,0,0,0,
126.273,0,0,0,
126.274,0,0,0,
126.275,0,0,0,
126.276,0,0,0,
126.277,0,0,0,
126.278,0,0,0,
126.279,0,0,0,
126.28,0,0,0,
126.281,0,0,0,
126.282,0,0,0,
126.283,0,0,0,
126.284,0,0,0,
126.285,0,0,0,
126.286,0,0,0,
126.287,0,0,0,
126.288,0,0,0,
126.289,0,0,0,
126.29,0,0,0,
126.291,0,0,0,
126.292,0,0,0,
126.293,0,0,0,
126.294,0,0,0,
126.295,0,0,0,
126.296,0,0,0,
126.297,0,0,0,
126.298,0,0,0,
126.299,0,0,0,
126.3,0,0,0,
126.301,0,0,0,
126.302,0,0,0,
126.303,0,0,0,
126.304,0,0,0,
126.305,0,0,0,
126.306,0,0,0,
126.307,0,0,0,
126.308,0,0,0,
126.309,0,0,0,
126.31,0,0,0,
126.311,0,0,0,
126.312,0,0,0,
126.313,0,0,0,
126.314,0,0,0,
126.315,0,0,0,
126.316,0,0,0,
126.317,0,0,0,
126.318,0,0,0,
126.319,0,0,0,
126.32,0,0,0,
126.321,0,0,0,
126.322,0,0,0,
126.323,0,0,0,
126.324,0,0,0,
126.325,0,0,0,
126.326,0,0,0,
126.327,0,0,0,
126.328,0,0,0,
126.329,0,0,0,
126.33,0,0,0,
126.331,0,0,0,
126.332,0,0,0,
126.333,0,0,0,
126.334,0,0,0,
126.335,0,0,0,
126.336,0,0,0,
126.337,0,0,0,
126.338,0,0,0,
126.339,0,0,0,
126.34,0,0,0,
126.341,0,0,0,
126.342,0,0,0,
126.343,0,0,0,
126.344,0,0,0,
126.345,0,0,0,
126.346,0,0,0,
126.347,0,0,0,
126.348,0,0,0,
126.349,0,0,0,
126.35,0,0,0,
126.351,0,0,0,
126.352,0,0,0,
126.353,0,0,0,
126.354,0,0,0,
126.355,0,0,0,
126.356,0,0,0,
126.357,0,0,0,
126.358,0,0,0,
126.359,0,0,0,
126.36,0,0,0,
126.361,0,0,0,
126.362,0,0,0,
126.363,0,0,0,
126.364,0,0,0,
126.365,0,0,0,
126.366,0,0,0,
126.367,0,0,0,
126.368,0,0,0,
126.369,0,0,0,
126.37,0,0,0,
126.371,0,0,0,
126.372,0,0,0,
126.373,0,0,0,
126.374,0,0,0,
126.375,0,0,0,
126.376,0,0,0,
126.377,0,0,0,
126.378,0,0,0,
126.379,0,0,0,
126.38,0,0,0,
126.381,0,0,0,
126.382,0,0,0,
126.383,0,0,0,
126.384,0,0,0,
126.385,0,0,0,
126.386,0,0,0,
126.387,0,0,0,
126.388,0,0,0,
126.389,0,0,0,
126.39,0,0,0,
126.391,0,0,0,
126.392,0,0,0,
126.393,0,0,0,
126.394,0,0,0,
126.395,0,0,0,
126.396,0,0,0,
126.397,0,0,0,
126.398,0,0,0,
126.399,0,0,0,
126.4,0,0,0,
126.401,0,0,0,
126.402,0,0,0,
126.403,0,0,0,
126.404,0,0,0,
126.405,0,0,0,
126.406,0,0,0,
126.407,0,0,0,
126.408,0,0,0,
126.409,0,0,0,
126.41,0,0,0,
126.411,0,0,0,
126.412,0,0,0,
126.413,0,0,0,
126.414,0,0,0,
126.415,0,0,0,
126.416,0,0,0,
126.417,0,0,0,
126.418,0,0,0,
126.419,0,0,0,
126.42,0,0,0,
126.421,0,0,0,
126.422,0,0,0,
126.423,0,0,0,
126.424,0,0,0,
126.425,0,0,0,
126.426,0,0,0,
126.427,0,0,0,
126.428,0,0,0,
126.429,0,0,0,
126.43,0,0,0,
126.431,0,0,0,
126.432,0,0,0,
126.433,0,0,0,
126.434,0,0,0,
126.435,0,0,0,
126.436,0,0,0,
126.437,0,0,0,
126.438,0,0,0,
126.439,0,0,0,
126.44,0,0,0,
126.441,0,0,0,
126.442,0,0,0,
126.443,0,0,0,
126.444,0,0,0,
126.445,0,0,0,
126.446,0,0,0,
126.447,0,0,0,
126.448,0,0,0,
126.449,0,0,0,
126.45,0,0,0,
126.451,0,0,0,
126.452,0,0,0,
126.453,0,0,0,
126.454,0,0,0,
126.455,0,0,0,
126.456,0,0,0,
126.457,0,0,0,
126.458,0,0,0,
126.459,0,0,0,
126.46,0,0,0,
126.461,0,0,0,
126.462,0,0,0,
126.463,0,0,0,
126.464,0,0,0,
126.465,0,0,0,
126.466,0,0,0,
126.467,0,0,0,
126.468,0,0,0,
126.469,0,0,0,
126.47,0,0,0,
126.471,0,0,0,
126.472,0,0,0,
126.473,0,0,0,
126.474,0,0,0,
126.475,0,0,0,
126.476,0,0,0,
126.477,0,0,0,
126.478,0,0,0,
126.479,0,0,0,
126.48,0,0,0,
126.481,0,0,0,
126.482,0,0,0,
126.483,0,0,0,
126.484,0,0,0,
126.485,0,0,0,
126.486,0,0,0,
126.487,0,0,0,
126.488,0,0,0,
126.489,0,0,0,
126.49,0,0,0,
126.494,0,0,0,
126.495,0,0,0,
126.496,0,0,0,
126.497,0,0,0,
126.498,0,0,0,
126.499,0,0,0,
126.5,0,0,0,
126.501,0,0,0,
126.502,0,0,0,
126.503,0,0,0,
126.504,0,0,0,
126.505,0,0,0,
126.506,0,0,0,
126.507,0,0,0,
126.508,0,0,0,
126.509,0,0,0,
126.51,0,0,0,
126.511,0,0,0,
126.512,0,0,0,
126.513,0,0,0,
126.514,0,0,0,
126.515,0,0,0,
126.516,0,0,0,
126.517,0,0,0,
126.518,0,0,0,
126.519,0,0,0,
126.52,0,0,0,
126.521,0,0,0,
126.522,0,0,0,
126.523,0,0,0,
126.524,0,0,0,
126.525,0,0,0,
126.526,0,0,0,
126.527,0,0,0,
126.528,0,0,0,
126.529,0,0,0,
126.53,0,0,0,
126.531,0,0,0,
126.532,0,0,0,
126.533,0,0,0,
126.534,0,0,0,
126.535,0,0,0,
126.536,0,0,0,
126.537,0,0,0,
126.538,0,0,0,
126.539,0,0,0,
126.54,0,0,0,
126.541,0,0,0,
126.542,0,0,0,
126.543,0,0,0,
126.544,0,0,0,
126.545,0,0,0,
126.546,0,0,0,
126.547,0,0,0,
126.548,0,0,0,
126.549,0,0,0,
126.55,0,0,0,
126.551,0,0,0,
126.552,0,0,0,
126.553,0,0,0,
126.554,0,0,0,
126.555,0,0,0,
126.556,0,0,0,
126.557,0,0,0,
126.558,0,0,0,
126.559,0,0,0,
126.56,0,0,0,
126.561,0,0,0,
126.562,0,0,0,
126.563,0,0,0,
126.564,0,0,0,
126.565,0,0,0,
126.566,0,0,0,
126.567,0,0,0,
126.568,0,0,0,
126.569,0,0,0,
126.57,0,0,0,
126.571,0,0,0,
126.572,0,0,0,
126.573,0,0,0,
126.574,0,0,0,
126.575,0,0,0,
126.576,0,0,0,
126.577,0,0,0,
126.578,0,0,0,
126.579,0,0,0,
126.58,0,0,0,
126.581,0,0,0,
126.582,0,0,0,
126.583,0,0,0,
126.584,0,0,0,
126.585,0,0,0,
126.586,0,0,0,
126.587,0,0,0,
126.588,0,0,0,
126.589,0,0,0,
126.59,0,0,0,
126.591,0,0,0,
126.592,0,0,0,
126.593,0,0,0,
126.594,0,0,0,
126.595,0,0,0,
126.596,0,0,0,
126.597,0,0,0,
126.598,0,0,0,
126.599,0,0,0,
126.6,0,0,0,
126.601,0,0,0,
126.602,0,0,0,
126.603,0,0,0,
126.604,0,0,0,
126.605,0,0,0,
126.606,0,0,0,
126.607,0,0,0,
126.608,0,0,0,
126.609,0,0,0,
126.61,0,0,0,
126.611,0,0,0,
126.612,0,0,0,
126.613,0,0,0,
126.614,0,0,0,
126.615,0,0,0,
126.616,0,0,0,
126.617,0,0,0,
126.618,0,0,0,
126.619,0,0,0,
126.62,0,0,0,
126.621,0,0,0,
126.622,0,0,0,
126.623,0,0,0,
126.624,0,0,0,
126.625,0,0,0,
126.626,0,0,0,
126.627,0,0,0,
126.628,0,0,0,
126.629,0,0,0,
126.63,0,0,0,
126.631,0,0,0,
126.632,0,0,0,
126.633,0,0,0,
126.634,0,0,0,
126.635,0,0,0,
126.636,0,0,0,
126.637,0,0,0,
126.638,0,0,0,
126.639,0,0,0,
126.64,0,0,0,
126.641,0,0,0,
126.642,0,0,0,
126.643,0,0,0,
126.644,0,0,0,
126.645,0,0,0,
126.646,0,0,0,
126.647,0,0,0,
126.648,0,0,0,
126.649,0,0,0,
126.65,0,0,0,
126.651,0,0,0,
126.652,0,0,0,
126.653,0,0,0,
126.654,0,0,0,
126.655,0,0,0,
126.656,0,0,0,
126.657,0,0,0,
126.658,0,0,0,
126.659,0,0,0,
126.66,0,0,0,
126.661,0,0,0,
126.662,0,0,0,
126.663,0,0,0,
126.664,0,0,0,
126.665,0,0,0,
126.666,0,0,0,
126.667,0,0,0,
126.668,0,0,0,
126.669,0,0,0,
126.67,0,0,0,
126.671,0,0,0,
126.672,0,0,0,
126.673,0,0,0,
126.674,0,0,0,
126.675,0,0,0,
126.676,0,0,0,
126.677,0,0,0,
126.678,0,0,0,
126.679,0,0,0,
126.68,0,0,0,
126.681,0,0,0,
126.682,0,0,0,
126.683,0,0,0,
126.684,0,0,0,
126.685,0,0,0,
126.686,0,0,0,
126.687,0,0,0,
126.688,0,0,0,
126.689,0,0,0,
126.69,0,0,0,
126.691,0,0,0,
126.692,0,0,0,
126.693,0,0,0,
126.694,0,0,0,
126.695,0,0,0,
126.696,0,0,0,
126.697,0,0,0,
126.698,0,0,0,
126.699,0,0,0,
126.7,0,0,0,
126.701,0,0,0,
126.702,0,0,0,
126.703,0,0,0,
126.704,0,0,0,
126.705,0,0,0,
126.706,0,0,0,
126.707,0,0,0,
126.708,0,0,0,
126.709,0,0,0,
126.71,0,0,0,
126.711,0,0,0,
126.712,0,0,0,
126.713,0,0,0,
126.714,0,0,0,
126.715,0,0,0,
126.716,0,0,0,
126.717,0,0,0,
126.718,0,0,0,
126.719,0,0,0,
126.72,0,0,0,
126.721,0,0,0,
126.722,0,0,0,
126.723,0,0,0,
126.724,0,0,0,
126.725,0,0,0,
126.726,0,0,0,
126.727,0,0,0,
126.728,0,0,0,
126.729,0,0,0,
126.73,0,0,0,
126.731,0,0,0,
126.732,0,0,0,
126.733,0,0,0,
126.734,0,0,0,
126.735,0,0,0,
126.736,0,0,0,
126.737,0,0,0,
126.738,0,0,0,
126.739,0,0,0,
126.74,0,0,0,
126.741,0,0,0,
126.742,0,0,0,
126.743,0,0,0,
126.744,0,0,0,
126.745,0,0,0,
126.746,0,0,0,
126.747,0,0,0,
126.748,0,0,0,
126.749,0,0,0,
126.75,0,0,0,
126.751,0,0,0,
126.752,0,0,0,
126.753,0,0,0,
126.754,0,0,0,
126.755,0,0,0,
126.756,0,0,0,
126.757,0,0,0,
126.758,0,0,0,
126.759,0,0,0,
126.76,0,0,0,
126.761,0,0,0,
126.762,0,0,0,
126.763,0,0,0,
126.764,0,0,0,
126.765,0,0,0,
126.766,0,0,0,
126.767,0,0,0,
126.768,0,0,0,
126.769,0,0,0,
126.77,0,0,0,
126.771,0,0,0,
126.772,0,0,0,
126.773,0,0,0,
126.774,0,0,0,
126.775,0,0,0,
126.776,0,0,0,
126.777,0,0,0,
126.778,0,0,0,
126.779,0,0,0,
126.78,0,0,0,
126.781,0,0,0,
126.782,0,0,0,
126.783,0,0,0,
126.784,0,0,0,
126.785,0,0,0,
126.786,0,0,0,
126.787,0,0,0,
126.788,0,0,0,
126.789,0,0,0,
126.79,0,0,0,
126.791,0,0,0,
126.792,0,0,0,
126.793,0,0,0,
126.794,0,0,0,
126.795,0,0,0,
126.796,0,0,0,
126.797,0,0,0,
126.798,0,0,0,
126.799,0,0,0,
126.8,0,0,0,
126.801,0,0,0,
126.802,0,0,0,
126.803,0,0,0,
126.804,0,0,0,
126.805,0,0,0,
126.806,0,0,0,
126.807,0,0,0,
126.808,0,0,0,
126.809,0,0,0,
126.81,0,0,0,
126.811,0,0,0,
126.812,0,0,0,
126.813,0,0,0,
126.814,0,0,0,
126.815,0,0,0,
126.816,0,0,0,
126.817,0,0,0,
126.818,0,0,0,
126.819,0,0,0,
126.82,0,0,0,
126.821,0,0,0,
126.822,0,0,0,
126.823,0,0,0,
126.824,0,0,0,
126.825,0,0,0,
126.826,0,0,0,
126.827,0,0,0,
126.828,0,0,0,
126.829,0,0,0,
126.83,0,0,0,
126.831,0,0,0,
126.832,0,0,0,
126.833,0,0,0,
126.834,0,0,0,
126.835,0,0,0,
126.836,0,0,0,
126.837,0,0,0,
126.838,0,0,0,
126.839,0,0,0,
126.84,0,0,0,
126.841,0,0,0,
126.842,0,0,0,
126.843,0,0,0,
126.844,0,0,0,
126.845,0,0,0,
126.846,0,0,0,
126.847,0,0,0,
126.848,0,0,0,
126.849,0,0,0,
126.85,0,0,0,
126.851,0,0,0,
126.852,0,0,0,
126.853,0,0,0,
126.854,0,0,0,
126.855,0,0,0,
126.856,0,0,0,
126.857,0,0,0,
126.858,0,0,0,
126.859,0,0,0,
126.86,0,0,0,
126.861,0,0,0,
126.864,0,0,0,
126.865,0,0,0,
126.866,0,0,0,
126.867,0,0,0,
126.868,0,0,0,
126.869,0,0,0,
126.87,0,0,0,
126.871,0,0,0,
126.872,0,0,0,
126.873,0,0,0,
126.874,0,0,0,
126.875,0,0,0,
126.876,0,0,0,
126.877,0,0,0,
126.878,0,0,0,
126.879,0,0,0,
126.88,0,0,0,
126.881,0,0,0,
126.882,0,0,0,
126.883,0,0,0,
126.884,0,0,0,
126.885,0,0,0,
126.886,0,0,0,
126.887,0,0,0,
126.888,0,0,0,
126.889,0,0,0,
126.89,0,0,0,
126.891,0,0,0,
126.892,0,0,0,
126.893,0,0,0,
126.894,0,0,0,
126.895,0,0,0,
126.896,0,0,0,
126.897,0,0,0,
126.898,0,0,0,
126.899,0,0,0,
126.9,0,0,0,
126.901,0,0,0,
126.902,0,0,0,
126.903,0,0,0,
126.904,0,0,0,
126.905,0,0,0,
126.906,0,0,0,
126.907,0,0,0,
126.908,0,0,0,
126.909,0,0,0,
126.91,0,0,0,
126.911,0,0,0,
126.912,0,0,0,
126.913,0,0,0,
126.914,0,0,0,
126.915,0,0,0,
126.916,0,0,0,
126.917,0,0,0,
126.918,0,0,0,
126.919,0,0,0,
126.92,0,0,0,
126.921,0,0,0,
126.922,0,0,0,
126.923,0,0,0,
126.924,0,0,0,
126.925,0,0,0,
126.926,0,0,0,
126.927,0,0,0,
126.928,0,0,0,
126.929,0,0,0,
126.93,0,0,0,
126.931,0,0,0,
126.932,0,0,0,
126.933,0,0,0,
126.934,0,0,0,
126.935,0,0,0,
126.936,0,0,0,
126.937,0,0,0,
126.938,0,0,0,
126.939,0,0,0,
126.94,0,0,0,
126.941,0,0,0,
126.942,0,0,0,
126.943,0,0,0,
126.944,0,0,0,
126.945,0,0,0,
126.946,0,0,0,
126.947,0,0,0,
126.948,0,0,0,
126.949,0,0,0,
126.95,0,0,0,
126.951,0,0,0,
126.952,0,0,0,
126.953,0,0,0,
126.954,0,0,0,
126.955,0,0,0,
126.956,0,0,0,
126.957,0,0,0,
126.958,0,0,0,
126.959,0,0,0,
126.96,0,0,0,
126.961,0,0,0,
126.962,0,0,0,
126.963,0,0,0,
126.964,0,0,0,
126.965,0,0,0,
126.966,0,0,0,
126.967,0,0,0,
126.968,0,0,0,
126.969,0,0,0,
126.97,0,0,0,
126.971,0,0,0,
126.972,0,0,0,
126.973,0,0,0,
126.974,0,0,0,
126.975,0,0,0,
126.976,0,0,0,
126.977,0,0,0,
126.978,0,0,0,
126.979,0,0,0,
126.98,0,0,0,
126.981,0,0,0,
126.982,0,0,0,
126.983,0,0,0,
126.984,0,0,0,
126.985,0,0,0,
126.986,0,0,0,
126.987,0,0,0,
126.988,0,0,0,
126.989,0,0,0,
126.99,0,0,0,
126.991,0,0,0,
126.992,0,0,0,
126.993,0,0,0,
126.994,0,0,0,
126.995,0,0,0,
126.996,0,0,0,
126.997,0,0,0,
126.998,0,0,0,
126.999,0,0,0,
127,0,0,0,
127.001,0,0,0,
127.002,0,0,0,
127.003,0,0,0,
127.004,0,0,0,
127.005,0,0,0,
127.006,0,0,0,
127.007,0,0,0,
127.008,0,0,0,
127.009,0,0,0,
127.01,0,0,0,
127.011,0,0,0,
127.012,0,0,0,
127.013,0,0,0,
127.014,0,0,0,
127.015,0,0,0,
127.016,0,0,0,
127.017,0,0,0,
127.018,0,0,0,
127.019,0,0,0,
127.02,0,0,0,
127.021,0,0,0,
127.022,0,0,0,
127.023,0,0,0,
127.024,0,0,0,
127.025,0,0,0,
127.026,0,0,0,
127.027,0,0,0,
127.028,0,0,0,
127.029,0,0,0,
127.03,0,0,0,
127.031,0,0,0,
127.032,0,0,0,
127.033,0,0,0,
127.034,0,0,0,
127.035,0,0,0,
127.036,0,0,0,
127.037,0,0,0,
127.038,0,0,0,
127.039,0,0,0,
127.04,0,0,0,
127.041,0,0,0,
127.042,0,0,0,
127.043,0,0,0,
127.044,0,0,0,
127.045,0,0,0,
127.046,0,0,0,
127.047,0,0,0,
127.048,0,0,0,
127.049,0,0,0,
127.05,0,0,0,
127.051,0,0,0,
127.052,0,0,0,
127.053,0,0,0,
127.054,0,0,0,
127.055,0,0,0,
127.056,0,0,0,
127.057,0,0,0,
127.058,0,0,0,
127.059,0,0,0,
127.06,0,0,0,
127.061,0,0,0,
127.062,0,0,0,
127.063,0,0,0,
127.064,0,0,0,
127.065,0,0,0,
127.066,0,0,0,
127.067,0,0,0,
127.068,0,0,0,
127.069,0,0,0,
127.07,0,0,0,
127.071,0,0,0,
127.072,0,0,0,
127.073,0,0,0,
127.074,0,0,0,
127.075,0,0,0,
127.076,0,0,0,
127.077,0,0,0,
127.078,0,0,0,
127.079,0,0,0,
127.08,0,0,0,
127.081,0,0,0,
127.082,0,0,0,
127.083,0,0,0,
127.084,0,0,0,
127.085,0,0,0,
127.086,0,0,0,
127.087,0,0,0,
127.088,0,0,0,
